Episode 693, Goal reached at timestep: 145, States explored: 83, Total reward: -33.059947427288584
Episode 694, Goal reached at timestep: 1174, States explored: 83, Total reward: -225.13532759808135
Episode 695, Goal reached at timestep: 1197, States explored: 83, Total reward: -231.9457360933972
Episode 696, Goal reached at timestep: 656, States explored: 83, Total reward: -144.19396747528563
Episode 697, Goal reached at timestep: 150, States explored: 83, Total reward: -36.015031268650354
Episode 698, Goal reached at timestep: 514, States explored: 83, Total reward: -96.51632577942907
Episode 699, Goal reached at timestep: 176, States explored: 83, Total reward: -39.0958359097614
Episode 700, Goal reached at timestep: 56, States explored: 83, Total reward: -15.514840415214897
Episode 701, Goal reached at timestep: 95, States explored: 83, Total reward: -22.02478253834409
Episode 702, Goal reached at timestep: 189, States explored: 83, Total reward: -40.40071778619905
Episode 703, Goal reached at timestep: 458, States explored: 83, Total reward: -99.39415654615131
Episode 704, Goal reached at timestep: 104, States explored: 83, Total reward: -24.607052510698953
Episode 705, Goal reached at timestep: 226, States explored: 83, Total reward: -39.29402556115106
Episode 706, Goal reached at timestep: 165, States explored: 83, Total reward: -47.22362015196236
Episode 707, Goal reached at timestep: 162, States explored: 83, Total reward: -46.07806617883454
Episode 708, Goal reached at timestep: 125, States explored: 83, Total reward: -32.14447896232216
Episode 709, Goal reached at timestep: 1064, States explored: 83, Total reward: -186.4381717729074
